age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,poutcome_n
46.0,386.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0
54.0,101.0,1.0,999.0,0.0,-3.4,92.649,-30.1,0.719,5017.5,3.0,0.0,3.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0
57.0,106.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0
51.0,301.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0
45.0,74.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,2.0,4.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
38.0,514.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,2.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
34.0,93.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,4.0,0.0,4.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0
51.0,334.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
28.0,262.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
39.0,281.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0
42.0,385.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0
53.0,268.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,5.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0
42.0,301.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,4.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
47.0,489.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
36.0,118.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,2.0,1.0,6.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0
39.0,36.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0
53.0,236.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
31.0,257.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
39.0,101.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
42.0,95.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
31.0,58.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,3.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
32.0,62.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
35.0,117.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
27.0,236.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
29.0,310.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
30.0,129.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,3.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0
48.0,209.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
45.0,73.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,2.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
25.0,112.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
51.0,64.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,5.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0
35.0,307.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
34.0,92.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,4.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0
34.0,227.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
37.0,179.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
32.0,599.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
31.0,239.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,6.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
24.0,530.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,6.0,0.0,6.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
30.0,512.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
55.0,78.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,0.0
58.0,51.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,5.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
49.0,289.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,2.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
44.0,115.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.191,5195.8,5.0,1.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0
40.0,505.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
31.0,181.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,6.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
25.0,110.0,1.0,999.0,1.0,-3.4,92.649,-30.1,0.714,5017.5,2.0,0.0,5.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0
41.0,172.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
38.0,219.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,82.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
52.0,235.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,7.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
31.0,74.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,6.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
50.0,109.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
55.0,248.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,5.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
43.0,609.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
28.0,146.0,3.0,6.0,2.0,-1.7,94.215,-40.3,0.876,4991.6,4.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0
41.0,206.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
37.0,286.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
34.0,419.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0
32.0,106.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
41.0,149.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
45.0,124.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0
30.0,159.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,0.0,4.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
30.0,121.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0
35.0,404.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0
45.0,80.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
26.0,588.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0
37.0,291.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
23.0,9.0,1.0,999.0,0.0,-1.7,94.215,-40.3,0.893,4991.6,4.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0
48.0,174.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
31.0,110.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,161.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0,0.0,6.0,1.0,1.0,0.0,1.0,3.0,4.0,0.0
34.0,91.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,6.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0
45.0,111.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
39.0,135.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,4.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
31.0,259.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,4.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0
30.0,332.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0
51.0,168.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0
29.0,391.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
33.0,277.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
30.0,29.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0,1.0,6.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
34.0,188.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
46.0,341.0,3.0,999.0,0.0,-1.7,94.215,-40.3,0.822,4991.6,2.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
45.0,381.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
42.0,65.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,323.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
39.0,125.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,6.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
29.0,133.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
31.0,94.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.0,49.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
57.0,247.0,2.0,999.0,0.0,-2.9,92.469,-33.6,1.059,5076.2,5.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
51.0,119.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
48.0,56.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0
46.0,236.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,7.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
33.0,122.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
35.0,636.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
58.0,160.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
26.0,256.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
48.0,130.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,197.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
53.0,111.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
37.0,368.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
23.0,421.0,1.0,4.0,3.0,-1.7,94.055,-39.8,0.702,4991.6,4.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
27.0,224.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0
40.0,92.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
30.0,111.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0
52.0,264.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
49.0,153.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,6.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
43.0,52.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,2.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
38.0,150.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
39.0,188.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,5.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
37.0,87.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
29.0,580.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,4.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
56.0,168.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,5.0,2.0,6.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
38.0,144.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0
52.0,293.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,5.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
57.0,334.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0
35.0,144.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
45.0,221.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32.0,179.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
28.0,273.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
45.0,185.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
33.0,141.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
27.0,46.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
37.0,329.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,4.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
50.0,372.0,1.0,6.0,2.0,-1.7,94.027,-38.3,0.904,4991.6,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0
41.0,8.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
35.0,338.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0
33.0,192.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
41.0,163.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,6.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
60.0,133.0,6.0,999.0,2.0,-3.4,92.431,-26.9,0.722,5017.5,4.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0
42.0,144.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
34.0,223.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0
40.0,142.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,3.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0
36.0,279.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,3.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
28.0,376.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0
57.0,436.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,126.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,5.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0
29.0,179.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,4.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,3.0,1.0
43.0,228.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
52.0,24.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,4.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
38.0,241.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,60.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52.0,156.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
33.0,386.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,0.0,6.0,1.0,1.0,0.0,1.0,5.0,3.0,0.0
37.0,73.0,2.0,4.0,1.0,-2.9,92.201,-31.4,0.873,5076.2,4.0,1.0,6.0,0.0,1.0,1.0,1.0,3.0,3.0,2.0
49.0,345.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,4.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0
46.0,275.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
39.0,130.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,2.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
27.0,411.0,6.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,4.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
28.0,165.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
32.0,23.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
59.0,39.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,5.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0
33.0,130.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,2.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
35.0,166.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
36.0,201.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,263.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0
52.0,219.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,4.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
29.0,282.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
32.0,276.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,3.0,1.0,3.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0
55.0,40.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0
53.0,144.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,0.0
37.0,63.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0
57.0,644.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.334,5099.1,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
42.0,106.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
28.0,489.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
48.0,507.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
27.0,234.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,4.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0
25.0,270.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
35.0,266.0,1.0,999.0,1.0,-2.9,92.963,-40.8,1.26,5076.2,2.0,1.0,6.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
